Quantity,Price,Customer ID,T,Y
1,1.25,15443.0,1,1.25
48,0.42,13983.0,1,20.16
12,1.25,15677.0,1,15.0
2,0.55,15353.0,1,1.1
6,1.95,18041.0,1,11.7
12,0.65,17677.0,1,7.800000000000001
2,1.65,16161.0,1,3.3
24,0.42,13089.0,1,10.08
48,2.1,13935.0,1,100.80000000000001
1,9.95,17349.0,1,9.95
1,0.42,14044.0,1,0.42
3,2.95,16549.0,1,8.850000000000001
12,1.65,14817.0,1,19.799999999999997
2,0.85,18098.0,1,1.7
4,2.95,16255.0,1,11.8
3,0.85,15861.0,1,2.55
12,1.25,13004.0,1,15.0
4,3.75,15203.0,1,15.0
1,79.95,18277.0,1,79.95
6,0.85,16085.0,1,5.1
1,8.5,15967.0,1,8.5
9,1.65,14171.0,1,14.85
1,4.95,17472.0,1,4.95
6,0.55,14713.0,1,3.3000000000000003
1,0.65,16794.0,1,0.65
12,0.85,14986.0,1,10.2
12,1.25,17416.0,1,15.0
3,2.95,15954.0,1,8.850000000000001
2,0.85,15338.0,1,1.7
12,2.95,13209.0,1,35.400000000000006
240,0.42,14156.0,0,100.8
6,3.25,12681.0,0,19.5
12,1.25,17757.0,1,15.0
40,1.25,13408.0,1,50.0
3,4.95,15183.0,1,14.850000000000001
10,1.45,15365.0,1,14.5
6,3.75,14911.0,0,22.5
1,1.65,15272.0,1,1.65
3,3.75,16918.0,1,11.25
12,2.55,13552.0,1,30.599999999999998
3,0.55,15665.0,1,1.6500000000000001
9,4.95,15945.0,1,44.550000000000004
1,2.95,14606.0,1,2.95
24,0.55,15468.0,1,13.200000000000001
8,1.65,13459.0,1,13.2
12,1.65,12921.0,1,19.799999999999997
12,1.95,14249.0,1,23.4
2,7.49,14911.0,0,14.98
4,1.25,16779.0,1,5.0
1,1.25,16259.0,1,1.25
1,1.65,17561.0,1,1.65
50,0.21,16212.0,1,10.5
4,4.95,17850.0,1,19.8
25,0.42,16392.0,1,10.5
2,3.75,13680.0,1,7.5
2,1.65,17818.0,1,3.3
12,1.25,16298.0,1,15.0
3,1.25,14451.0,1,3.75
1,1.25,14415.0,1,1.25
6,2.95,16835.0,1,17.700000000000003
8,0.85,12921.0,1,6.8
12,0.85,15309.0,1,10.2
1,1.25,15581.0,1,1.25
1,2.95,14556.0,1,2.95
6,2.95,16812.0,1,17.700000000000003
1,4.95,12916.0,1,4.95
6,1.25,16005.0,1,7.5
2,7.95,16987.0,1,15.9
12,0.85,17059.0,1,10.2
6,1.45,16779.0,1,8.7
1,14.95,14655.0,1,14.95
6,2.55,13458.0,1,15.299999999999999
1,1.65,15038.0,1,1.65
3,2.95,16221.0,1,8.850000000000001
3,1.25,13598.0,1,3.75
1,0.85,17346.0,1,0.85
8,7.65,14735.0,1,61.2
4,1.25,17913.0,1,5.0
6,2.55,16042.0,1,15.299999999999999
12,0.85,15798.0,1,10.2
1,1.65,17826.0,1,1.65
1,4.65,17346.0,1,4.65
4,7.95,17113.0,1,31.8
12,0.85,15280.0,1,10.2
12,0.65,17571.0,1,7.800000000000001
1,6.75,12835.0,1,6.75
10,2.1,15122.0,1,21.0
25,0.19,16233.0,1,4.75
1,2.1,15005.0,1,2.1
1,9.95,15339.0,1,9.95
1,1.25,14573.0,1,1.25
12,1.25,18226.0,1,15.0
12,0.42,17341.0,1,5.04
1,3.75,17999.0,1,3.75
2,7.49,18106.0,1,14.98
2,1.65,13869.0,1,3.3
24,2.95,14961.0,1,70.80000000000001
1,4.95,15527.0,1,4.95
4,3.75,12425.0,0,15.0
2,2.1,13684.0,1,4.2
10,1.25,17691.0,1,12.5
2,9.95,18041.0,1,19.9
2,8.95,14461.0,1,17.9
1,1.65,17841.0,1,1.65
6,0.55,16797.0,1,3.3000000000000003
2,4.95,16282.0,1,9.9
1,2.95,12958.0,1,2.95
6,2.55,17850.0,1,15.299999999999999
16,1.69,17032.0,1,27.04
2,1.25,14606.0,1,2.5
12,2.95,16105.0,1,35.400000000000006
5,1.65,15572.0,1,8.25
4,2.95,15870.0,1,11.8
12,0.42,16354.0,1,5.04
12,1.65,17426.0,1,19.799999999999997
4,6.75,17032.0,1,27.0
2,0.85,17994.0,1,1.7
3,2.55,18109.0,1,7.6499999999999995
36,0.85,13208.0,1,30.599999999999998
24,0.65,13579.0,1,15.600000000000001
1,2.95,16229.0,1,2.95
3,3.75,17592.0,1,11.25
7,1.65,17243.0,1,11.549999999999999
4,0.21,17920.0,1,0.84
6,3.75,13767.0,1,22.5
108,6.38,18102.0,1,689.04
2,7.95,17558.0,1,15.9
6,1.65,17950.0,1,9.899999999999999
4,0.85,18025.0,1,3.4
12,1.25,14527.0,1,15.0
36,0.85,17377.0,1,30.599999999999998
4,2.95,14530.0,1,11.8
12,1.25,12455.0,0,15.0
2,1.65,13097.0,1,3.3
10,6.35,15311.0,1,63.5
2,1.25,16791.0,1,2.5
1,19.95,16435.0,1,19.95
6,2.95,15039.0,1,17.700000000000003
12,1.65,17505.0,1,19.799999999999997
1,2.1,17372.0,1,2.1
1,7.95,13137.0,1,7.95
12,2.1,13802.0,1,25.200000000000003
50,0.42,13081.0,1,21.0
12,1.25,18206.0,1,15.0
1,2.95,13680.0,1,2.95
12,0.42,18219.0,1,5.04
8,4.95,16550.0,1,39.6
4,2.95,14796.0,1,11.8
12,0.85,13077.0,1,10.2
12,0.85,14415.0,1,10.2
1,1.25,15860.0,1,1.25
48,1.45,15747.0,1,69.6
12,7.65,16019.0,1,91.80000000000001
4,18.0,12805.0,0,72.0
2,7.49,16032.0,1,14.98
2,7.95,17085.0,1,15.9
1,2.25,12747.0,1,2.25
10,1.95,15203.0,1,19.5
4,1.25,15311.0,1,5.0
6,3.35,13448.0,1,20.1
3,3.75,17191.0,1,11.25
6,2.1,17738.0,1,12.600000000000001
1,1.65,15571.0,1,1.65
3,4.95,15521.0,1,14.850000000000001
6,2.55,14156.0,0,15.299999999999999
12,1.95,13564.0,1,23.4
12,2.55,12840.0,1,30.599999999999998
1,2.1,15046.0,1,2.1
24,0.65,15466.0,1,15.600000000000001
6,3.45,14911.0,0,20.700000000000003
2,12.75,12907.0,1,25.5
6,2.95,13931.0,1,17.700000000000003
6,2.55,14415.0,1,15.299999999999999
12,2.1,13059.0,1,25.200000000000003
8,4.95,15911.0,1,39.6
1,16.95,13614.0,1,16.95
5,2.95,13802.0,1,14.75
12,1.65,17728.0,1,19.799999999999997
3,4.25,13561.0,1,12.75
1,0.85,15912.0,1,0.85
12,3.95,13694.0,1,47.400000000000006
1,5.95,16906.0,1,5.95
6,9.95,16292.0,1,59.699999999999996
2,1.45,15493.0,1,2.9
1,3.75,17085.0,1,3.75
144,2.0,18102.0,1,288.0
2,4.25,16919.0,1,8.5
10,1.65,12379.0,0,16.5
2,1.65,16242.0,1,3.3
2,1.49,17610.0,1,2.98
1,12.75,16923.0,1,12.75
9,4.95,14110.0,1,44.550000000000004
1,2.1,16393.0,1,2.1
4,1.25,16327.0,1,5.0
10,1.65,12957.0,1,16.5
3,4.95,13239.0,1,14.850000000000001
1,3.49,14606.0,1,3.49
24,1.25,16843.0,1,30.0
2,2.1,15998.0,1,4.2
150,0.42,12891.0,1,63.0
6,2.55,12471.0,0,15.299999999999999
2,1.65,17341.0,1,3.3
3,4.95,12771.0,0,14.850000000000001
6,2.95,14221.0,1,17.700000000000003
2,4.25,17022.0,1,8.5
3,0.85,17994.0,1,2.55
14,1.65,17238.0,1,23.099999999999998
12,0.85,17700.0,1,10.2
1,0.85,17377.0,1,0.85
6,1.25,17449.0,1,7.5
2,8.5,16258.0,1,17.0
12,1.05,17244.0,1,12.600000000000001
5,1.25,15311.0,1,6.25
12,1.45,13576.0,1,17.4
10,1.95,12490.0,0,19.5
6,2.95,14837.0,1,17.700000000000003
12,1.25,15064.0,1,15.0
5,1.65,16918.0,1,8.25
6,3.75,17338.0,1,22.5
4,9.95,14177.0,1,39.8
3,2.55,15950.0,1,7.6499999999999995
2,7.95,15827.0,1,15.9
25,0.42,12481.0,0,10.5
1,7.95,14722.0,1,7.95
2,1.25,14451.0,1,2.5
12,1.25,16206.0,1,15.0
32,2.1,14285.0,1,67.2
4,3.95,14496.0,1,15.8
2,10.95,16782.0,1,21.9
24,1.65,16843.0,1,39.599999999999994
12,0.65,12668.0,0,7.800000000000001
8,3.75,18229.0,1,30.0
10,1.25,16103.0,1,12.5
12,0.85,15498.0,1,10.2
12,1.95,16168.0,1,23.4
6,0.85,13044.0,1,5.1
6,2.55,17406.0,1,15.299999999999999
25,0.42,15547.0,1,10.5
2,3.75,16347.0,1,7.5
3,1.95,14877.0,1,5.85
6,2.55,14060.0,1,15.299999999999999
1,1.65,15039.0,1,1.65
12,1.25,14329.0,1,15.0
1,1.95,14994.0,1,1.95
5,1.25,13137.0,1,6.25
1,1.65,16515.0,1,1.65
4,3.75,15633.0,1,15.0
72,0.29,17869.0,1,20.88
10,0.85,17324.0,1,8.5
6,7.49,15149.0,1,44.94
2,4.95,14593.0,1,9.9
1,4.95,13263.0,1,4.95
48,0.85,14108.0,1,40.8
16,3.39,12758.0,0,54.24
1,4.25,12748.0,1,4.25
2,10.95,15218.0,1,21.9
6,2.95,14911.0,0,17.700000000000003
12,0.85,14911.0,0,10.2
1,2.95,14551.0,1,2.95
6,2.1,15805.0,1,12.600000000000001
1,2.95,13984.0,1,2.95
25,0.42,15713.0,1,10.5
2,3.75,18109.0,1,7.5
20,4.65,13875.0,1,93.0
4,1.65,16787.0,1,6.6
1,5.95,13155.0,1,5.95
12,1.25,16713.0,1,15.0
2,1.95,15351.0,1,3.9
4,4.95,18260.0,1,19.8
6,4.25,14401.0,1,25.5
6,4.25,14911.0,0,25.5
12,1.65,17738.0,1,19.799999999999997
12,1.25,17642.0,1,15.0
6,1.25,17913.0,1,7.5
96,1.45,13089.0,1,139.2
300,0.36,16684.0,1,108.0
1,0.42,15709.0,1,0.42
6,2.95,12986.0,1,17.700000000000003
1,5.95,17841.0,1,5.95
1,6.75,14099.0,1,6.75
4,0.85,17799.0,1,3.4
25,0.42,16898.0,1,10.5
12,0.85,15750.0,1,10.2
48,0.21,15867.0,1,10.08
13,0.65,14667.0,1,8.450000000000001
16,1.69,14225.0,1,27.04
12,0.29,16008.0,1,3.4799999999999995
4,3.75,17700.0,1,15.0
8,3.75,15555.0,1,30.0
2,12.75,17110.0,1,25.5
6,0.85,16461.0,1,5.1
5,6.75,12923.0,1,33.75
72,1.25,13770.0,1,90.0
24,1.25,16366.0,1,30.0
4,8.5,14769.0,1,34.0
2,9.95,13895.0,1,19.9
2,2.95,16792.0,1,5.9
1,9.95,17760.0,1,9.95
6,2.95,13615.0,1,17.700000000000003
5,0.85,16283.0,1,4.25
12,1.45,17511.0,1,17.4
6,2.55,14754.0,1,15.299999999999999
1,8.5,13230.0,1,8.5
12,0.42,16646.0,1,5.04
4,7.95,15173.0,1,31.8
3,4.95,17482.0,1,14.850000000000001
12,0.85,13081.0,1,10.2
4,3.75,12747.0,1,15.0
600,3.0,18102.0,1,1800.0
2,12.75,14442.0,0,25.5
3,1.25,16726.0,1,3.75
24,0.64,14298.0,1,15.36
1,1.65,16161.0,1,1.65
12,0.85,14713.0,1,10.2
24,1.65,12647.0,0,39.599999999999994
12,2.95,12971.0,1,35.400000000000006
2,7.95,14841.0,1,15.9
4,0.85,15954.0,1,3.4
24,0.85,17841.0,1,20.4
96,0.64,16954.0,1,61.44
10,0.85,17790.0,1,8.5
1,8.95,17954.0,1,8.95
24,0.65,15382.0,1,15.600000000000001
12,1.95,14420.0,1,23.4
12,1.25,15938.0,1,15.0
1,1.25,17920.0,1,1.25
5,1.25,13187.0,1,6.25
2,9.95,15602.0,1,19.9
24,0.85,16774.0,1,20.4
8,0.42,18109.0,1,3.36
24,0.29,13767.0,1,6.959999999999999
1,0.85,12926.0,1,0.85
12,1.45,13799.0,1,17.4
4,1.45,16382.0,1,5.8
12,4.65,15298.0,1,55.800000000000004
60,2.95,14646.0,0,177.0
4,2.1,15861.0,1,8.4
4,7.95,13319.0,1,31.8
48,0.29,13089.0,1,13.919999999999998
1,4.95,16891.0,1,4.95
1,1.45,16770.0,1,1.45
12,0.85,14769.0,1,10.2
8,1.25,14796.0,1,10.0
18,2.95,17716.0,1,53.1
6,2.55,13362.0,1,15.299999999999999
25,0.42,12932.0,1,10.5
2,5.95,12872.0,1,11.9
6,1.95,17051.0,1,11.7
3,2.95,16584.0,1,8.850000000000001
4,3.75,13488.0,1,15.0
1,12.75,16090.0,1,12.75
1,1.65,17841.0,1,1.65
6,1.65,16200.0,1,9.899999999999999
12,1.25,13468.0,1,15.0
5,9.95,17368.0,1,49.75
1,5.95,12391.0,0,5.95
10,8.5,14538.0,1,85.0
1,3.75,12933.0,1,3.75
8,1.25,17340.0,1,10.0
1,0.85,17995.0,1,0.85
12,0.85,15755.0,1,10.2
24,1.25,17146.0,1,30.0
1,1.25,15581.0,1,1.25
2,7.65,17865.0,1,15.3
12,1.25,13756.0,1,15.0
24,0.85,13001.0,1,20.4
6,2.95,17548.0,1,17.700000000000003
12,1.25,13958.0,1,15.0
1,1.69,15012.0,1,1.69
100,1.45,13802.0,1,145.0
12,0.42,14031.0,1,5.04
1,7.95,16984.0,1,7.95
12,0.85,12437.0,0,10.2
1,6.75,15719.0,1,6.75
2,1.65,16595.0,1,3.3
12,1.65,15394.0,1,19.799999999999997
4,4.25,13152.0,1,17.0
4,7.49,12957.0,1,29.96
2,1.65,17571.0,1,3.3
24,1.25,14560.0,1,30.0
2,7.49,15605.0,1,14.98
3,4.25,14911.0,0,12.75
6,2.95,12476.0,0,17.700000000000003
12,0.42,12415.0,0,5.04
6,4.95,16131.0,1,29.700000000000003
1,0.65,14649.0,1,0.65
6,2.95,15298.0,1,17.700000000000003
5,2.1,17428.0,1,10.5
6,3.75,12380.0,0,22.5
1,3.75,17993.0,1,3.75
2,1.25,17223.0,1,2.5
6,1.25,16713.0,1,7.5
1,0.85,14646.0,0,0.85
12,1.25,13081.0,1,15.0
2,1.25,16960.0,1,2.5
12,1.25,16650.0,1,15.0
1,5.95,15719.0,1,5.95
24,0.85,14621.0,1,20.4
12,0.85,12682.0,0,10.2
12,1.45,17421.0,1,17.4
1,2.95,17189.0,1,2.95
3,10.65,13680.0,1,31.950000000000003
12,1.95,16124.0,1,23.4
1,1.65,17967.0,1,1.65
6,2.95,16104.0,1,17.700000000000003
1,0.85,16549.0,1,0.85
8,2.95,15955.0,1,23.6
2,3.75,14982.0,1,7.5
4,2.55,13097.0,1,10.2
4,10.75,14038.0,1,43.0
2,7.95,14375.0,1,15.9
1,2.95,17673.0,1,2.95
2,1.25,14044.0,1,2.5
6,1.65,18218.0,1,9.899999999999999
1,0.65,17961.0,1,0.65
12,2.55,13139.0,1,30.599999999999998
2,7.95,18178.0,1,15.9
15,6.35,12835.0,1,95.25
4,3.75,16145.0,1,15.0
13,2.95,13162.0,1,38.35
2,3.75,17550.0,1,7.5
48,0.75,12971.0,1,36.0
2,9.95,14911.0,0,19.9
24,1.25,15311.0,1,30.0
20,0.85,14186.0,1,17.0
8,1.25,12748.0,1,10.0
1,9.95,15451.0,1,9.95
4,2.95,17377.0,1,11.8
6,2.55,13468.0,1,15.299999999999999
2,7.95,15998.0,1,15.9
40,2.55,16239.0,1,102.0
1,4.95,14606.0,1,4.95
2,1.65,14688.0,1,3.3
3,6.95,17690.0,1,20.85
12,1.25,13965.0,1,15.0
8,1.95,12802.0,0,15.6
1,2.1,16033.0,1,2.1
1,2.1,12862.0,1,2.1
5,2.1,17922.0,1,10.5
3,3.75,15998.0,1,11.25
6,2.95,17732.0,1,17.700000000000003
6,6.45,15953.0,1,38.7
36,0.85,13418.0,1,30.599999999999998
2,5.95,12730.0,0,11.9
1,12.75,18245.0,1,12.75
12,1.25,12921.0,1,15.0
16,0.85,16556.0,1,13.6
1,0.42,14701.0,1,0.42
1,1.25,14540.0,1,1.25
4,1.65,13736.0,1,6.6
2,2.1,14988.0,1,4.2
3,4.25,14451.0,1,12.75
1,1.65,16374.0,1,1.65
1,2.1,13435.0,1,2.1
2,0.85,17463.0,1,1.7
1,1.95,17841.0,1,1.95
1,2.25,14606.0,1,2.25
1,0.1,13857.0,1,0.1
25,0.42,15984.0,1,10.5
2,1.95,15055.0,1,3.9
12,2.1,15768.0,1,25.200000000000003
2,1.65,13230.0,1,3.3
6,2.55,14911.0,0,15.299999999999999
12,1.69,13418.0,1,20.28
2,7.95,16072.0,1,15.9
1,5.95,13097.0,1,5.95
4,6.95,17850.0,1,27.8
6,2.1,15329.0,1,12.600000000000001
12,1.25,17448.0,1,15.0
24,1.65,14918.0,1,39.599999999999994
10,1.45,14298.0,1,14.5
12,1.25,14839.0,1,15.0
24,0.55,15358.0,1,13.200000000000001
2,7.95,12455.0,0,15.9
2,1.25,12748.0,1,2.5
1,9.95,18252.0,1,9.95
12,2.1,16709.0,1,25.200000000000003
24,0.42,14286.0,1,10.08
2,7.95,15218.0,1,15.9
4,2.55,15984.0,1,10.2
4,1.95,18168.0,1,7.8
1,4.95,15976.0,1,4.95
1,16.95,17984.0,1,16.95
18,2.95,15070.0,1,53.1
1,1.95,18156.0,1,1.95
4,4.95,18260.0,1,19.8
1,1.95,15571.0,1,1.95
10,1.65,17068.0,1,16.5
2,2.95,16414.0,1,5.9
1,1.65,15998.0,1,1.65
1,1.45,13684.0,1,1.45
6,2.95,13503.0,1,17.700000000000003
12,0.65,14868.0,1,7.800000000000001
1,2.95,14593.0,1,2.95
120,0.21,16705.0,1,25.2
18,0.85,15555.0,1,15.299999999999999
3,1.25,14669.0,1,3.75
8,0.85,15544.0,1,6.8
1,5.95,16746.0,1,5.95
3,4.65,18136.0,1,13.950000000000001
8,1.95,12681.0,0,15.6
2,1.95,12748.0,1,3.9
4,3.75,15363.0,1,15.0
9,1.45,16212.0,1,13.049999999999999
2,6.95,16702.0,1,13.9
12,0.85,15640.0,1,10.2
24,0.85,12813.0,0,20.4
24,0.85,17534.0,1,20.4
3,4.95,13175.0,1,14.850000000000001
1,4.25,14532.0,1,4.25
1,1.65,16768.0,1,1.65
25,0.42,14338.0,1,10.5
10,1.65,17420.0,1,16.5
2,2.55,16470.0,1,5.1
8,8.5,13798.0,1,68.0
24,0.42,15039.0,1,10.08
1,2.55,17070.0,1,2.55
1,2.1,12748.0,1,2.1
4,7.95,17675.0,1,31.8
2,7.49,14227.0,1,14.98
10,1.95,18145.0,1,19.5
3,1.45,15861.0,1,4.35
1,4.65,17275.0,1,4.65
12,0.42,17314.0,1,5.04
1,1.25,12970.0,1,1.25
20,1.65,15754.0,1,33.0
4,1.65,15555.0,1,6.6
6,3.75,14902.0,1,22.5
2,1.25,15272.0,1,2.5
10,6.75,17873.0,1,67.5
3,2.55,13334.0,1,7.6499999999999995
1,5.45,17238.0,1,5.45
36,0.85,16409.0,1,30.599999999999998
2,1.25,14505.0,1,2.5
20,1.25,14206.0,1,25.0
36,3.39,17389.0,1,122.04
6,2.95,13931.0,1,17.700000000000003
2,1.25,16520.0,1,2.5
3,0.65,15976.0,1,1.9500000000000002
4,1.65,17774.0,1,6.6
12,1.25,15394.0,1,15.0
10,1.95,14194.0,1,19.5
1,1.65,17377.0,1,1.65
1,4.95,14508.0,1,4.95
8,1.69,13137.0,1,13.52
12,1.65,12916.0,1,19.799999999999997
2,1.95,17003.0,1,3.9
10,1.65,13111.0,1,16.5
1,4.25,15005.0,1,4.25
24,1.95,13081.0,1,46.8
240,0.12,18079.0,1,28.799999999999997
6,3.75,17644.0,1,22.5
36,1.45,14911.0,0,52.199999999999996
11,0.65,14449.0,1,7.15
2,2.95,17974.0,1,5.9
12,1.25,13213.0,1,15.0
2,8.95,12848.0,1,17.9
1,1.95,15023.0,1,1.95
3,1.69,16595.0,1,5.07
25,0.42,17511.0,1,10.5
3,4.95,12982.0,1,14.850000000000001
12,2.95,14755.0,1,35.400000000000006
2,2.95,15034.0,1,5.9
1,2.95,15058.0,1,2.95
2,1.65,12911.0,1,3.3
12,1.45,12471.0,0,17.4
1,9.95,15272.0,1,9.95
1,1.95,17945.0,1,1.95
1,4.25,17043.0,1,4.25
150,0.21,14800.0,1,31.5
5,4.65,17687.0,1,23.25
24,0.29,17801.0,1,6.959999999999999
2,8.5,12889.0,1,17.0
12,0.85,18112.0,1,10.2
2,7.49,13723.0,1,14.98
24,1.25,17428.0,1,30.0
70,3.39,17381.0,1,237.3
18,2.55,13434.0,1,45.9
2,9.95,17230.0,1,19.9
36,2.55,15981.0,1,91.8
2,7.95,17071.0,1,15.9
12,2.95,16316.0,1,35.400000000000006
3,0.85,14505.0,1,2.55
25,0.42,16269.0,1,10.5
8,1.95,12494.0,0,15.6
20,1.65,14746.0,1,33.0
3,2.1,16746.0,1,6.300000000000001
2,1.65,15353.0,1,3.3
1,2.95,17772.0,1,2.95
24,0.65,16588.0,1,15.600000000000001
4,3.75,13611.0,1,15.0
24,0.21,14227.0,1,5.04
144,1.49,15838.0,1,214.56
3,12.75,17069.0,1,38.25
6,3.75,15579.0,1,22.5
2,3.25,13174.0,1,6.5
5,4.65,17138.0,1,23.25
1,3.75,12838.0,1,3.75
6,3.75,16168.0,1,22.5
12,4.95,16029.0,1,59.400000000000006
1,5.95,16011.0,1,5.95
10,1.25,14461.0,1,12.5
1,6.95,16277.0,1,6.95
2,2.1,15493.0,1,4.2
4,3.95,12766.0,0,15.8
1,2.1,15862.0,1,2.1
1,0.85,14723.0,1,0.85
8,7.65,13139.0,1,61.2
6,3.75,13037.0,1,22.5
8,1.25,14646.0,0,10.0
12,1.25,13804.0,1,15.0
100,1.65,14607.0,1,165.0
12,1.25,17419.0,1,15.0
1,1.45,17322.0,1,1.45
2,2.1,13772.0,1,4.2
1,1.25,17783.0,1,1.25
1,1.65,14606.0,1,1.65
6,2.95,13081.0,1,17.700000000000003
100,1.25,15061.0,1,125.0
1,1.95,16538.0,1,1.95
1,0.55,16340.0,1,0.55
12,0.85,14907.0,1,10.2
12,1.65,15190.0,1,19.799999999999997
12,1.95,14439.0,0,23.4
6,2.55,16254.0,1,15.299999999999999
2,3.75,17218.0,1,7.5
1,4.25,15768.0,1,4.25
1,5.95,13680.0,1,5.95
12,1.25,14855.0,1,15.0
4,1.45,17826.0,1,5.8
6,0.85,14599.0,1,5.1
3,1.95,17326.0,1,5.85
10,1.95,14911.0,0,19.5
280,2.55,12931.0,1,714.0
20,0.85,15031.0,1,17.0
2,1.95,15023.0,1,3.9
12,0.95,15990.0,1,11.399999999999999
50,0.42,16701.0,1,21.0
2,0.42,17269.0,1,0.84
48,1.69,17696.0,1,81.12
6,3.75,12406.0,0,22.5
12,3.25,14147.0,1,39.0
2,1.95,17085.0,1,3.9
12,1.25,14422.0,1,15.0
2,1.95,16347.0,1,3.9
16,0.65,16279.0,1,10.4
24,2.1,16067.0,1,50.400000000000006
12,1.95,17677.0,1,23.4
6,14.95,17438.0,1,89.69999999999999
10,1.65,16571.0,1,16.5
1,1.25,14966.0,1,1.25
24,1.25,12631.0,0,30.0
6,2.95,13756.0,1,17.700000000000003
1,0.85,17952.0,1,0.85
3,16.95,16631.0,1,50.849999999999994
47,0.85,15547.0,1,39.949999999999996
6,2.95,12616.0,0,17.700000000000003
6,5.95,17850.0,1,35.7
1,1.65,12970.0,1,1.65
10,1.95,17298.0,1,19.5
1,12.75,17969.0,1,12.75
1,1.95,17384.0,1,1.95
24,1.25,12741.0,0,30.0
4,2.1,13715.0,1,8.4
1,1.95,18039.0,1,1.95
16,1.95,15732.0,1,31.2
3,0.85,13571.0,1,2.55
12,1.25,15149.0,1,15.0
24,0.42,12540.0,0,10.08
24,0.65,15281.0,1,15.600000000000001
12,0.85,15817.0,1,10.2
8,3.45,13089.0,1,27.6
1,1.65,16595.0,1,1.65
3,0.65,17851.0,1,1.9500000000000002
6,3.75,16499.0,1,22.5
24,1.25,12932.0,1,30.0
4,0.85,12926.0,1,3.4
2,1.95,13230.0,1,3.9
12,1.25,14775.0,1,15.0
6,1.65,14897.0,1,9.899999999999999
6,3.75,12391.0,0,22.5
2,8.5,16202.0,1,17.0
12,0.42,14219.0,1,5.04
12,1.45,13024.0,1,17.4
8,1.69,12647.0,0,13.52
16,0.72,17850.0,1,11.52
100,1.65,13798.0,1,165.0
24,0.29,12714.0,0,6.959999999999999
1,1.25,15550.0,1,1.25
16,1.25,15379.0,1,20.0
3,3.75,17920.0,1,11.25
4,1.95,16374.0,1,7.8
12,1.65,12474.0,0,19.799999999999997
18,2.55,12451.0,0,45.9
3,1.95,14516.0,1,5.85
12,2.1,16496.0,1,25.200000000000003
6,2.95,16497.0,1,17.700000000000003
1,1.95,15572.0,1,1.95
1,8.5,16549.0,1,8.5
1,1.95,14204.0,1,1.95
1,5.95,12970.0,1,5.95
12,1.65,12580.0,0,19.799999999999997
6,2.95,17920.0,1,17.700000000000003
5,2.1,17884.0,1,10.5
96,0.29,14676.0,1,27.839999999999996
1,2.1,16033.0,1,2.1
6,2.1,15421.0,1,12.600000000000001
12,1.25,12810.0,0,15.0
1,4.95,16601.0,1,4.95
6,1.25,13969.0,1,7.5
1,3.75,16791.0,1,3.75
8,0.65,17799.0,1,5.2
1,4.95,15862.0,1,4.95
3,3.75,14532.0,1,11.25
6,4.95,13081.0,1,29.700000000000003
2,1.65,13698.0,1,3.3
24,3.45,17188.0,1,82.80000000000001
10,1.95,16625.0,1,19.5
12,1.65,14673.0,1,19.799999999999997
12,1.25,15660.0,1,15.0
576,0.64,16754.0,1,368.64
10,1.65,16218.0,1,16.5
6,2.95,14653.0,1,17.700000000000003
1,1.25,14049.0,1,1.25
6,2.95,16130.0,1,17.700000000000003
1,2.95,17889.0,1,2.95
2,1.25,17338.0,1,2.5
2,5.45,15678.0,1,10.9
1,14.95,15561.0,1,14.95
2,10.75,14961.0,1,21.5
12,5.45,12429.0,0,65.4
1,4.95,16035.0,1,4.95
1,4.95,14441.0,1,4.95
10,5.95,17139.0,1,59.5
1,4.65,16072.0,1,4.65
1,2.95,16925.0,1,2.95
6,0.65,17754.0,1,3.9000000000000004
30,1.95,16099.0,1,58.5
4,3.75,12991.0,1,15.0
16,5.95,14866.0,1,95.2
3,0.85,17518.0,1,2.55
6,2.95,18170.0,1,17.700000000000003
30,0.85,16948.0,1,25.5
1,4.25,17290.0,1,4.25
2,7.95,14770.0,1,15.9
6,7.49,12477.0,0,44.94
2,2.1,16065.0,1,4.2
8,2.95,15786.0,1,23.6
1,1.45,14451.0,1,1.45
1,0.85,17952.0,1,0.85
8,1.95,15173.0,1,15.6
4,3.75,14755.0,1,15.0
1,1.25,18041.0,1,1.25
1,2.95,18283.0,1,2.95
10,6.35,14285.0,1,63.5
2,2.95,15727.0,1,5.9
1,1.25,15514.0,1,1.25
12,2.55,12714.0,0,30.599999999999998
108,1.06,14646.0,0,114.48
24,0.55,13081.0,1,13.200000000000001
6,6.45,14025.0,1,38.7
4,2.95,16746.0,1,11.8
3,3.75,17091.0,1,11.25
1,9.95,18160.0,1,9.95
12,1.25,13382.0,1,15.0
48,1.25,16984.0,1,60.0
5,0.85,18109.0,1,4.25
12,0.42,16062.0,1,5.04
1,0.42,14606.0,1,0.42
6,2.95,18219.0,1,17.700000000000003
1,9.95,13895.0,1,9.95
10,1.95,14952.0,1,19.5
1,5.95,14532.0,1,5.95
2,1.95,17191.0,1,3.9
48,2.25,12524.0,0,108.0
6,2.95,16947.0,1,17.700000000000003
1,2.95,16347.0,1,2.95
12,2.1,14422.0,1,25.200000000000003
2,1.25,14170.0,1,2.5
48,0.29,12433.0,0,13.919999999999998
2,1.25,13263.0,1,2.5
8,1.65,17801.0,1,13.2
4,1.25,15727.0,1,5.0
12,1.25,13015.0,1,15.0
2,6.75,13658.0,1,13.5
1,0.55,14818.0,1,0.55
